qa_review_id,call_id,agent_id,reviewer_id,scores,total_score,feedback,reviewed_at
05e9f54a-c737-40d5-bbc5-60fd0a83c3d3,6c2dcd6c-e4e4-4475-8365-f58bcea19cc0,dc3f2b18-ae07-4107-abe5-c873c437a8e0,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 1.9, ""Script Compliance"": 3.6, ""Product Knowledge"": 1.4, ""Objection Handling"": 2.6, ""Compliance Adherence"": 1.3, ""Closing Technique"": 4.9, ""Professionalism"": 2.0}",2.53,Happy herself team could author never who also PM feeling wife price her site your college political budget exist answer report bar friend former in professional whole control at natural sport front your compare pretty.,2026-02-16T17:08:53.520325
254e2046-0427-4e3d-9ec0-f82165bb67a9,08063bae-89eb-4221-b0ed-7b9baa641a9c,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 3.8, ""Script Compliance"": 2.1, ""Product Knowledge"": 3.6, ""Objection Handling"": 1.7, ""Compliance Adherence"": 3.8, ""Closing Technique"": 3.4, ""Professionalism"": 1.4}",2.83,Throw ability plan executive result assume remain on others.,2026-07-06T01:12:19.520325
f5bcb9cd-498b-4fb8-8e43-135b6756bc18,c2e1f838-7300-4674-9840-367d19c2b862,9b474cdd-8fec-45f8-a109-38e789aeb3c2,4edfafe9-c78b-4c2a-87bb-8cc387cbe8d4,"{""Opening & Introduction"": 4.1, ""Script Compliance"": 4.4, ""Product Knowledge"": 1.2, ""Objection Handling"": 3.8, ""Compliance Adherence"": 2.7, ""Closing Technique"": 4.9, ""Professionalism"": 4.0}",3.59,Every moment travel international page media word our wonder air black wrong red future later voice true decade hair measure though system contain point beat choose identify set gun happen else them live professional bar.,2026-05-05T16:28:19.520325
2ad1f621-eda6-4410-9396-d2b26365644e,dd1a15ef-27ed-43d6-a119-900a29864ed0,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 4.2, ""Script Compliance"": 1.0, ""Product Knowledge"": 1.6, ""Objection Handling"": 3.3, ""Compliance Adherence"": 3.6, ""Closing Technique"": 1.1, ""Professionalism"": 2.4}",2.46,Born development would her possible which technology end skin mention sing bill above why wonder in must arrive evening will service.,2026-01-24T23:13:49.520325
ad20a08b-d64e-4c74-b123-1772f02f3571,e23c9850-2c8e-4d7d-8298-b69d42220d00,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 4.7, ""Script Compliance"": 4.4, ""Product Knowledge"": 1.2, ""Objection Handling"": 3.3, ""Compliance Adherence"": 2.6, ""Closing Technique"": 4.0, ""Professionalism"": 4.5}",3.53,Career cell line collection may born go society claim director need Congress new exist movie likely term moment group paper other allow event although seem environmental painting break health.,2026-04-20T10:12:02.520325
44370ca2-424d-4004-ab9a-98eefc0d76a2,745196e2-4402-410f-b9e5-e87e0d84802c,9ffa4d6b-21f1-42d5-ba80-c37afcf36808,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 1.6, ""Script Compliance"": 4.2, ""Product Knowledge"": 3.2, ""Objection Handling"": 4.7, ""Compliance Adherence"": 4.3, ""Closing Technique"": 2.6, ""Professionalism"": 1.5}",3.16,Relate very get ahead table similar create whose want until clearly poor option type account upon eye policy very grow.,2026-02-18T16:41:11.520325
0b3877cf-2eb9-424e-8579-755bb0198394,920a5365-74c2-477a-bf42-23248113b2a6,4e194719-3bb8-4772-8379-848532265f67,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 2.8, ""Script Compliance"": 1.7, ""Product Knowledge"": 4.8, ""Objection Handling"": 2.2, ""Compliance Adherence"": 2.8, ""Closing Technique"": 4.1, ""Professionalism"": 2.0}",2.91,News American service model ahead unit admit authority time bill explain term wall drug baby four service skill member trade upon enjoy light improve law run pick nearly compare political purpose.,2026-02-11T21:06:55.520325
9b907500-712d-4aab-9dd8-b646d0e22519,2706ccf5-6708-48a0-a9c9-03ba52dbe2dc,28b4a321-fe50-474f-939d-9dce8608da64,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 4.5, ""Script Compliance"": 1.6, ""Product Knowledge"": 1.0, ""Objection Handling"": 1.9, ""Compliance Adherence"": 4.4, ""Closing Technique"": 1.4, ""Professionalism"": 5.0}",2.83,Development history series marriage tree politics whose purpose dinner next significant property best station per toward know use tough state I office five forward follow general manage head occur recently again service cost thus.,2026-06-25T09:59:21.520325
3ba04e6d-b50c-407c-b388-a4fc95858211,f0c02dea-7606-4ec4-9c2d-f89baf0043e3,7b40e9e5-5980-4152-b08c-4117c8d014dc,0c81f18b-85e8-4549-b64e-0e76e832337f,"{""Opening & Introduction"": 4.0, ""Script Compliance"": 4.0, ""Product Knowledge"": 2.2, ""Objection Handling"": 4.5, ""Compliance Adherence"": 4.2, ""Closing Technique"": 1.7, ""Professionalism"": 2.9}",3.36,Street owner involve point ready grow check part myself address at any former least do series he.,2026-05-16T05:18:42.520325
16018750-ddc4-4976-94b7-147825d8dd48,5feba66b-6f94-400e-aa2c-f96c775cfbef,a466cfe7-9c5a-4806-b6db-b905292e96d7,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 2.9, ""Script Compliance"": 3.7, ""Product Knowledge"": 2.9, ""Objection Handling"": 2.1, ""Compliance Adherence"": 2.8, ""Closing Technique"": 3.0, ""Professionalism"": 1.3}",2.67,Bar five know behavior development professional.,2026-03-13T02:37:45.520325
6f6283f0-dbc8-4f0a-85b1-00c4eade6471,5b9a14d0-38cf-4c13-a04f-0f3ef78b0be6,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,4edfafe9-c78b-4c2a-87bb-8cc387cbe8d4,"{""Opening & Introduction"": 4.3, ""Script Compliance"": 3.9, ""Product Knowledge"": 3.2, ""Objection Handling"": 4.3, ""Compliance Adherence"": 4.7, ""Closing Technique"": 3.6, ""Professionalism"": 1.9}",3.7,Federal together around group play mention create reveal pattern claim party huge especially least study.,2026-05-31T06:58:40.520325
b4abf28f-5769-4a4b-a909-593eee3b88a5,387acdb3-8fbd-485a-afac-e5d74b1a0215,28b4a321-fe50-474f-939d-9dce8608da64,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 1.2, ""Script Compliance"": 3.4, ""Product Knowledge"": 3.5, ""Objection Handling"": 3.2, ""Compliance Adherence"": 3.2, ""Closing Technique"": 4.6, ""Professionalism"": 2.4}",3.07,Follow theory across example contain season too company feeling above all bag remember film.,2026-03-14T14:00:41.520325
2e0f6733-cc44-4702-8be0-b729fce37e2c,6646b8f9-0a43-47eb-82a6-63d3d471a25a,0d79d4c8-e847-4662-912e-9e777b93965f,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 3.6, ""Script Compliance"": 3.5, ""Product Knowledge"": 1.9, ""Objection Handling"": 3.2, ""Compliance Adherence"": 2.2, ""Closing Technique"": 2.5, ""Professionalism"": 3.2}",2.87,Garden walk huge blue movement firm example what up his street none her class clearly laugh dream several develop certain some put fact consider develop bar policy TV.,2026-06-03T00:05:41.520325
6c58b4be-b61a-4d4e-95b0-2dec3e0fb33a,681d895d-a843-4731-bab7-e2a79ba5a477,4e194719-3bb8-4772-8379-848532265f67,eedfc114-2f19-4569-9426-84380f9eebc3,"{""Opening & Introduction"": 1.6, ""Script Compliance"": 5.0, ""Product Knowledge"": 1.3, ""Objection Handling"": 4.6, ""Compliance Adherence"": 1.3, ""Closing Technique"": 5.0, ""Professionalism"": 1.1}",2.84,Moment difficult evidence treatment cause itself contain think pay before citizen.,2026-07-02T23:11:44.520325
42ade4d4-8145-4713-99ec-eba1e964efde,324c994f-1985-4d89-b41a-904c2ec568f7,a466cfe7-9c5a-4806-b6db-b905292e96d7,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 1.5, ""Script Compliance"": 2.1, ""Product Knowledge"": 1.9, ""Objection Handling"": 2.0, ""Compliance Adherence"": 3.8, ""Closing Technique"": 2.8, ""Professionalism"": 4.9}",2.71,Far church catch capital few imagine must shoulder toward grow drive compare image page little wrong above determine call great almost democratic stuff only matter few sister start account character individual provide any office poor deep.,2026-05-13T02:00:12.520325
9bc3f3e7-1f88-42b3-b924-9475b7fcb989,d4983441-4866-4f09-becf-1ab673d54113,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 2.5, ""Script Compliance"": 4.1, ""Product Knowledge"": 1.9, ""Objection Handling"": 3.1, ""Compliance Adherence"": 4.4, ""Closing Technique"": 2.4, ""Professionalism"": 3.3}",3.1,Difficult page be artist around against remember possible involve heavy contain future resource quality record ask science government outside able last young speech central a soldier general sound describe sea bar his physical let site shoulder expect.,2026-04-04T18:58:43.520325
555b6324-45c4-41e6-8d84-74472024bde8,b2b78b31-f95a-4253-af68-862fe9272536,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 3.5, ""Script Compliance"": 3.1, ""Product Knowledge"": 1.8, ""Objection Handling"": 3.7, ""Compliance Adherence"": 4.6, ""Closing Technique"": 4.0, ""Professionalism"": 3.8}",3.5,Face safe study know site brother fast series cultural pass treatment turn prove wind.,2026-07-11T20:13:24.520325
c1c00abc-ad1d-4d53-96b5-d94758f3b5a2,735c1318-58f3-40d2-9b6d-4adebb812c46,283e7eb4-1af3-4954-98a5-25201c2aeadd,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 2.6, ""Script Compliance"": 3.9, ""Product Knowledge"": 4.1, ""Objection Handling"": 2.6, ""Compliance Adherence"": 2.1, ""Closing Technique"": 2.3, ""Professionalism"": 3.1}",2.96,Wide represent future general probably possible service at ago offer network start possible live area product something person choose.,2026-07-09T19:38:14.520325
f0700a82-34a3-43ec-af4b-ad0d2bb09cec,0440b711-6727-431d-b8f8-ffbc3b03f354,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,4edfafe9-c78b-4c2a-87bb-8cc387cbe8d4,"{""Opening & Introduction"": 2.5, ""Script Compliance"": 2.0, ""Product Knowledge"": 3.1, ""Objection Handling"": 4.6, ""Compliance Adherence"": 4.1, ""Closing Technique"": 4.6, ""Professionalism"": 1.7}",3.23,Attorney box long natural until agency pick local into friend career cup main much one author catch stand might expect mention.,2026-04-19T04:24:28.520325
43cb7f8c-f18e-4566-900b-3fe22fef3c6a,0e2addfd-2afb-410a-a0f4-171ff16b935b,01eb6f7a-a7d7-40ca-bb39-d438ff4f6b06,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 4.7, ""Script Compliance"": 4.5, ""Product Knowledge"": 3.3, ""Objection Handling"": 2.9, ""Compliance Adherence"": 2.8, ""Closing Technique"": 1.9, ""Professionalism"": 3.1}",3.31,Determine marriage bar suffer paper court always voice each store significant early sell north recent them reflect available century join outside.,2026-06-16T11:25:46.520325
e0dba46f-0fa5-4e4d-90e2-c780b76ea1d7,73a1c8e1-b73d-4894-80fb-71cafc5b6fb0,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 4.1, ""Script Compliance"": 2.3, ""Product Knowledge"": 1.2, ""Objection Handling"": 4.3, ""Compliance Adherence"": 1.2, ""Closing Technique"": 1.6, ""Professionalism"": 2.7}",2.49,Maybe herself partner camera long who require billion probably cut raise include now think future decision.,2026-01-29T04:29:38.520325
732a631b-fccf-4d85-a1e6-8e3e1daca79e,5429e616-cb39-4f69-9430-1b41a1ba7d96,8cde7cc5-0280-46f0-86c8-c30c475ed899,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.0, ""Script Compliance"": 2.7, ""Product Knowledge"": 1.9, ""Objection Handling"": 3.7, ""Compliance Adherence"": 1.6, ""Closing Technique"": 1.1, ""Professionalism"": 4.5}",2.5,Cause behind single project air hold good red hotel contain knowledge soldier detail thought as certain consumer evidence wall determine space eat wear half hot us.,2026-07-17T00:26:25.520325
2f711a30-01ab-4f8c-bd60-0e9da4b02615,00db72e8-399c-4ab8-8b44-0700e45547ef,28b4a321-fe50-474f-939d-9dce8608da64,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 1.3, ""Script Compliance"": 1.3, ""Product Knowledge"": 3.9, ""Objection Handling"": 4.4, ""Compliance Adherence"": 4.4, ""Closing Technique"": 3.9, ""Professionalism"": 3.6}",3.26,Party within employee kid fall international clearly sport official remain store against image catch accept including can nothing force move free body stand approach instead call language individual man.,2026-05-26T10:47:41.520325
fecc7b25-aa3f-42cd-8420-37e4f8b72267,ba76ae1d-a4c5-4026-a185-549b83967f5d,7b40e9e5-5980-4152-b08c-4117c8d014dc,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.8, ""Script Compliance"": 1.4, ""Product Knowledge"": 3.4, ""Objection Handling"": 3.9, ""Compliance Adherence"": 4.3, ""Closing Technique"": 3.6, ""Professionalism"": 4.5}",3.41,War science reduce pass once democratic range especially catch capital book join site he above challenge cultural throw left worker ready take property recognize expert general manage note teach carry break mind recently appear agency discover particularly care.,2026-05-25T12:56:32.520325
a025711d-ef29-44a2-a627-bb98e1ff252f,bcce29ff-8720-4c37-9ed6-036b8e1111f3,4e194719-3bb8-4772-8379-848532265f67,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.7, ""Script Compliance"": 3.9, ""Product Knowledge"": 2.3, ""Objection Handling"": 1.4, ""Compliance Adherence"": 3.1, ""Closing Technique"": 3.8, ""Professionalism"": 4.8}",3.14,Laugh quite water world century drug know room choose argue.,2026-06-09T09:41:01.520325
7fadd63e-eb17-476a-b05f-0c7c10026111,bce8f504-1194-4f94-abed-8e8d200fa7e8,2e099964-b945-4362-a1ec-6ff09ced9327,eadcc01d-52c5-4c77-a2e5-54993ba4d396,"{""Opening & Introduction"": 1.7, ""Script Compliance"": 1.9, ""Product Knowledge"": 2.3, ""Objection Handling"": 4.1, ""Compliance Adherence"": 1.7, ""Closing Technique"": 3.7, ""Professionalism"": 4.0}",2.77,Recognize especially ask two major she knowledge house imagine detail cell television woman minute customer both write third stay agree we any thousand put factor truth call stage significant thank data year defense support put.,2026-07-12T23:48:17.520325
a173a879-6b63-4d37-941e-759f073e1a5e,0bb61780-cafb-4bc5-af71-9d1ef1068ef3,ac412db4-3110-46a2-baee-639bc02e6acb,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 4.7, ""Script Compliance"": 1.3, ""Product Knowledge"": 2.2, ""Objection Handling"": 3.4, ""Compliance Adherence"": 1.2, ""Closing Technique"": 1.4, ""Professionalism"": 3.9}",2.59,Age so coach with music if rich point recently high system policy education true three theory outside agency world true.,2026-05-26T14:07:00.520325
50b8f0e7-ded5-4688-95de-f0267c735967,904a4c24-4cc5-4c6f-b551-9e1551c257cf,c9c289eb-0a9a-4468-99c2-6410842b3d71,4edfafe9-c78b-4c2a-87bb-8cc387cbe8d4,"{""Opening & Introduction"": 3.9, ""Script Compliance"": 3.4, ""Product Knowledge"": 4.1, ""Objection Handling"": 1.0, ""Compliance Adherence"": 3.5, ""Closing Technique"": 1.2, ""Professionalism"": 2.3}",2.77,Nothing street box could end hard test traditional us hear station wide themselves.,2026-06-27T13:13:38.520325
872a6d0f-8340-4f32-b671-fe24e308790e,6e2b980e-46d1-442d-b37f-36b79de54520,7b40e9e5-5980-4152-b08c-4117c8d014dc,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 3.1, ""Script Compliance"": 1.4, ""Product Knowledge"": 3.8, ""Objection Handling"": 3.2, ""Compliance Adherence"": 4.4, ""Closing Technique"": 2.7, ""Professionalism"": 1.7}",2.9,Board forward hot little skin most real remain art there describe model.,2026-05-19T15:25:03.520325
f2e86caa-bf8a-4610-9734-9dbb1a53da1c,335f4e11-586f-483e-a660-10284e480e9c,b6125648-6ed1-40d1-a876-fc1abe57dfae,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 4.0, ""Script Compliance"": 4.0, ""Product Knowledge"": 1.9, ""Objection Handling"": 1.0, ""Compliance Adherence"": 2.3, ""Closing Technique"": 3.0, ""Professionalism"": 4.0}",2.89,Officer serious same experience point article article drop give his meeting away degree form mission pressure ever position local leader good anyone.,2026-02-23T00:27:58.520325
7e6cceb3-0acc-4b18-bf19-533d9e897729,ec409be9-fa7c-48c9-ad28-a2e933750ada,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 3.1, ""Script Compliance"": 4.1, ""Product Knowledge"": 3.7, ""Objection Handling"": 1.4, ""Compliance Adherence"": 3.8, ""Closing Technique"": 1.7, ""Professionalism"": 4.4}",3.17,Person activity two might fish example body subject late energy before until also thousand.,2026-04-23T23:26:02.520325
858f2f02-7726-406c-ac80-201f67583a2a,d70235d9-c766-4910-bfc0-d9d617b7315e,8a8d125c-a570-4d3e-8705-b1df5490a7e6,eedfc114-2f19-4569-9426-84380f9eebc3,"{""Opening & Introduction"": 3.3, ""Script Compliance"": 1.9, ""Product Knowledge"": 3.7, ""Objection Handling"": 4.0, ""Compliance Adherence"": 2.6, ""Closing Technique"": 1.4, ""Professionalism"": 2.2}",2.73,If paper really position daughter reduce job blood middle home wonder military institution be number step.,2026-05-29T02:46:01.520325
eeec3730-c46b-4b14-8af2-c17054bde082,df4c544e-09bf-4c26-a3e1-6ba02869039c,4e194719-3bb8-4772-8379-848532265f67,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.8, ""Script Compliance"": 1.6, ""Product Knowledge"": 2.2, ""Objection Handling"": 1.1, ""Compliance Adherence"": 2.8, ""Closing Technique"": 3.9, ""Professionalism"": 3.5}",2.56,Just often require dark current including live among fly agreement wide movie heart eight poor attack girl force relationship nation east weight would.,2026-05-04T22:22:06.520325
7538b687-0a17-4d74-b999-567b8011e0b4,9dcda004-9741-42f7-9188-a1697a9f1bed,283e7eb4-1af3-4954-98a5-25201c2aeadd,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.0, ""Script Compliance"": 1.0, ""Product Knowledge"": 1.1, ""Objection Handling"": 3.5, ""Compliance Adherence"": 3.9, ""Closing Technique"": 3.9, ""Professionalism"": 2.9}",2.61,Prevent side meeting executive hold process behind town red friend analysis race much environment interesting nature painting debate spring simply according small game citizen stay condition senior involve nice positive effort attorney he school article floor themselves have feel blood.,2026-04-04T21:15:53.520325
561cc8ed-01ce-4622-9b35-8b45f43decff,66866144-0af1-4a9b-8426-ee939097077e,7b40e9e5-5980-4152-b08c-4117c8d014dc,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 3.3, ""Script Compliance"": 4.3, ""Product Knowledge"": 2.5, ""Objection Handling"": 2.4, ""Compliance Adherence"": 2.5, ""Closing Technique"": 2.8, ""Professionalism"": 1.3}",2.73,Above name stand walk account trouble under by reveal account lead stock new resource cold low.,2026-04-04T00:41:36.520325
c04cf212-6e82-4baa-94bc-ad64dc9a2e82,e5ef64f0-e6eb-4e29-8560-97b82477e42d,9b474cdd-8fec-45f8-a109-38e789aeb3c2,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 5.0, ""Script Compliance"": 3.7, ""Product Knowledge"": 2.5, ""Objection Handling"": 3.8, ""Compliance Adherence"": 4.5, ""Closing Technique"": 4.1, ""Professionalism"": 2.4}",3.71,Light turn wear break these may cell campaign run present TV cup sister article kind bar available still.,2026-06-16T18:01:09.520325
a2881ceb-73ca-4917-b0cf-144834a260cf,81588ac1-d798-447b-b277-1ceaf76e8e75,8a8d125c-a570-4d3e-8705-b1df5490a7e6,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.2, ""Script Compliance"": 2.8, ""Product Knowledge"": 3.1, ""Objection Handling"": 1.8, ""Compliance Adherence"": 3.5, ""Closing Technique"": 4.1, ""Professionalism"": 3.1}",2.94,Cell far face describe question appear school low start production world.,2026-05-20T07:44:22.520325
a74b98b0-c6ae-4f4e-a466-c56c76458c49,3aee157a-174e-43e3-951d-0547d790eca4,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 4.4, ""Script Compliance"": 2.8, ""Product Knowledge"": 1.2, ""Objection Handling"": 2.1, ""Compliance Adherence"": 4.5, ""Closing Technique"": 3.6, ""Professionalism"": 1.7}",2.9,Serious strong situation tough various question old.,2026-07-08T21:29:03.520325
ffdd4e1e-a806-46d7-916b-3d33568da139,896ae927-7f84-431e-aab2-cbb763b528b2,0d79d4c8-e847-4662-912e-9e777b93965f,eadcc01d-52c5-4c77-a2e5-54993ba4d396,"{""Opening & Introduction"": 4.5, ""Script Compliance"": 1.1, ""Product Knowledge"": 2.8, ""Objection Handling"": 1.2, ""Compliance Adherence"": 3.8, ""Closing Technique"": 3.3, ""Professionalism"": 2.3}",2.71,Board half particular glass human show image American participant race model doctor explain entire admit require.,2026-06-25T01:53:15.520325
a9debe87-ca1a-44c2-9001-bd85af4dbb2e,004f1a29-5bb4-4f0c-8f67-1128d6d13166,e1d91940-b797-408a-9d2f-9f61f9da2a2a,0c81f18b-85e8-4549-b64e-0e76e832337f,"{""Opening & Introduction"": 2.8, ""Script Compliance"": 1.0, ""Product Knowledge"": 2.6, ""Objection Handling"": 2.8, ""Compliance Adherence"": 2.2, ""Closing Technique"": 3.0, ""Professionalism"": 3.0}",2.49,Claim station example catch purpose radio hair sister person whatever consumer study.,2026-06-10T09:51:58.520325
3a6309b8-3378-4f6b-98b9-390a99b25dce,570d2d12-efbf-4f3d-b206-983c71af117d,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 1.3, ""Script Compliance"": 1.8, ""Product Knowledge"": 3.7, ""Objection Handling"": 4.1, ""Compliance Adherence"": 4.4, ""Closing Technique"": 3.0, ""Professionalism"": 4.8}",3.3,Away election worker region learn gun expect public instead several free small only bar war also reduce analysis.,2026-06-21T10:06:42.520325
407232e1-5c57-400c-a5d0-dba98fd067c9,900e2fd8-cbdb-4eee-8190-db801d05a204,7dd479d0-e9e7-4c13-bd7a-996d9c940f82,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 4.7, ""Script Compliance"": 2.7, ""Product Knowledge"": 3.2, ""Objection Handling"": 3.3, ""Compliance Adherence"": 4.9, ""Closing Technique"": 2.3, ""Professionalism"": 4.6}",3.67,Remember travel industry air allow husband night response prove suddenly travel our tell truth data five medical research group thus outside blue now line before.,2026-06-25T01:52:48.520325
dd2fe789-0e72-4c18-bd7a-1f5ef22ef90a,3b30c6dd-bcac-47d2-8603-5477ebe3077a,0d79d4c8-e847-4662-912e-9e777b93965f,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 1.6, ""Script Compliance"": 1.6, ""Product Knowledge"": 3.0, ""Objection Handling"": 3.2, ""Compliance Adherence"": 3.6, ""Closing Technique"": 3.0, ""Professionalism"": 4.6}",2.94,His wife represent under world hold exist story speech age debate.,2026-01-24T07:37:25.520325
60d3fabe-f63c-4c61-8de4-03c5d9f4aee1,62b451a2-7497-4e7b-a8f0-213e6fe3a83f,7dd479d0-e9e7-4c13-bd7a-996d9c940f82,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 2.5, ""Script Compliance"": 4.2, ""Product Knowledge"": 3.7, ""Objection Handling"": 3.0, ""Compliance Adherence"": 1.6, ""Closing Technique"": 4.3, ""Professionalism"": 3.0}",3.19,Realize stage imagine half single center hotel four teach or coach result prove face always alone thing push center national professional beat project help admit beat agency she evidence station many boy west data arm.,2026-01-26T05:05:46.520325
0d340433-c467-49db-bd20-0f3e61120b8e,775c0f40-a52c-4b01-bcfe-6e77413c60eb,dc3f2b18-ae07-4107-abe5-c873c437a8e0,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 1.3, ""Script Compliance"": 2.7, ""Product Knowledge"": 3.7, ""Objection Handling"": 1.4, ""Compliance Adherence"": 4.0, ""Closing Technique"": 4.5, ""Professionalism"": 2.1}",2.81,Write floor inside pretty describe our several to speech become around reveal operation money organization doctor network minute road special finally station.,2026-06-18T07:22:14.520325
2d87ed6f-f8e2-4741-9a10-e2a30cb4e995,5120deb1-8a79-4357-917a-a5cfffebc693,283e7eb4-1af3-4954-98a5-25201c2aeadd,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 4.7, ""Script Compliance"": 1.2, ""Product Knowledge"": 4.5, ""Objection Handling"": 3.7, ""Compliance Adherence"": 3.3, ""Closing Technique"": 1.6, ""Professionalism"": 3.6}",3.23,Community popular way from weight ask myself wall series person anything.,2026-07-10T18:14:38.520325
e6ae25a2-64b3-4c3c-9a35-b37cd73390aa,c2194453-de21-4315-9684-8df171627bd5,0d79d4c8-e847-4662-912e-9e777b93965f,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 4.1, ""Script Compliance"": 1.6, ""Product Knowledge"": 1.1, ""Objection Handling"": 3.9, ""Compliance Adherence"": 1.7, ""Closing Technique"": 2.8, ""Professionalism"": 4.2}",2.77,Any energy determine kitchen interesting drug individual color.,2026-05-28T12:32:29.520325
72e980cf-b833-481b-a62a-76b3a8518970,5fd96a54-7742-4f1e-bd76-1122976d9611,9ffa4d6b-21f1-42d5-ba80-c37afcf36808,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 4.0, ""Script Compliance"": 2.9, ""Product Knowledge"": 4.0, ""Objection Handling"": 1.2, ""Compliance Adherence"": 3.3, ""Closing Technique"": 3.0, ""Professionalism"": 2.0}",2.91,Mention specific cell case play mind give worker set field learn recently eight leader.,2026-03-26T08:53:23.520325
bb709df8-3267-4846-af8d-9207b5db6bea,a233929c-4e56-40f3-a415-b36a52c98d36,03711bc5-9094-416e-83bd-82e76be4a5c5,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 2.4, ""Script Compliance"": 3.5, ""Product Knowledge"": 2.5, ""Objection Handling"": 2.8, ""Compliance Adherence"": 2.6, ""Closing Technique"": 2.8, ""Professionalism"": 1.1}",2.53,The treat detail year tell because woman race water purpose score across party market dark language mean.,2026-06-13T15:50:15.520325
d7c6daac-cbf4-414c-a95c-8b9d952f266a,a99e234e-f415-4086-a59e-9a3046d94ba4,8a8d125c-a570-4d3e-8705-b1df5490a7e6,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 2.2, ""Script Compliance"": 4.8, ""Product Knowledge"": 1.3, ""Objection Handling"": 1.9, ""Compliance Adherence"": 3.2, ""Closing Technique"": 3.5, ""Professionalism"": 2.8}",2.81,Behind once by final project paper listen impact tell positive serious billion speech interview real.,2026-04-25T21:25:04.520325
