qualification_id,call_id,lead_id,product_type,coverage_type,date_of_birth,zip_code,current_coverage_status,household_size,annual_income,aca_eligible,aca_subsidy_eligible,transfer_completed,transfer_agent_id,created_at
b07bd924-3504-4d22-9631-09db005bf3ab,bdc5735f-21c8-4caa-b17c-0ffa56bb0583,b86acc29-8789-4b2d-874c-2f46e540df06,life,Universal,1981-02-26,62907,Universal,2,18343,True,True,True,03711bc5-9094-416e-83bd-82e76be4a5c5,2026-03-30T11:05:19.520325
0ac68926-ab84-45f1-8393-d3024f28b236,1f090c51-7625-419e-bb9e-edd8e7975e71,eb3f1b95-c014-4e56-ae2d-74807c8dddea,health,HDHP,1993-09-24,22522,HDHP,3,81437,True,False,False,,2026-05-08T14:00:24.520325
18ab63c6-d0c7-4ae5-bd10-6e31e09f6cad,227a8433-7a0b-474d-96fa-ccf88f48610c,78bd663b-cba9-430e-a157-58336ece19de,auto,Collision,1960-04-28,46769,Collision,3,84551,True,False,False,,2026-04-16T03:51:11.520325
b26c4ce3-bd17-458b-889a-a851d18c3fcf,aea9f732-c3b1-4ee7-ad15-618403783830,93e401b5-b712-42f3-8003-999aa2d6c19c,health,HDHP,1973-09-04,87687,HDHP,1,224555,False,False,False,,2026-02-17T04:05:28.520325
8d4c99cb-1c83-414b-a696-e68bf05f2c68,06de2e50-3194-469a-9484-1de1619714ea,7cabba7f-5f2d-480e-8c7c-ca5d14e615f3,home,Condo,1973-08-05,11967,Condo,2,31056,True,True,False,,2026-03-22T11:46:38.520325
5c5fe94c-99b8-4972-a1d5-5930c315dbdb,a7fc2dcf-681b-4ffd-b5d8-7bc081c76540,72b12202-c559-4f22-963b-809aa411ff23,home,Renters,1965-11-01,94136,Renters,4,201509,False,False,False,,2026-05-24T00:53:38.520325
f1d6a90b-f4fa-4fe6-ae7e-7366394d40df,3ce2bb78-c78a-45ec-8b12-568795b73c9c,3763e761-8d4d-4b01-b82e-ca29f285d7ac,life,Universal,1992-04-15,56907,Universal,2,17173,True,True,False,,2026-04-06T08:06:30.520325
3d52d12d-ea2a-4f16-8944-37848b571819,8af291bf-2fd1-484a-b31d-fb97716bc003,d868463b-a6e5-4c3b-916a-66418de601e9,life,Variable,1979-04-18,79946,Variable,3,109947,False,False,False,,2026-02-23T17:29:49.520325
cfa689e9-1287-4741-8680-7cbed4e92687,5bcc2e0b-24e7-4673-93d5-ac6d8455b43e,d85aee22-df05-40e3-aa58-a22b4e1f7148,auto,Liability Only,1963-12-22,50577,Liability Only,4,26613,True,True,False,,2026-07-10T19:04:36.520325
5a257c46-3f8b-4c0e-b3cf-8ed35589f2b6,4f3a73c1-fec3-4395-8b97-0b2c76937a78,b24954cd-2abc-4b4e-9c92-c214d95aecf2,auto,Liability Only,1959-03-12,52888,Liability Only,1,62318,False,False,True,8a8d125c-a570-4d3e-8705-b1df5490a7e6,2026-02-25T14:46:53.520325
2334d877-c55b-4d0c-a01a-d2bdda95f0e5,cb5690b0-66cf-4da2-a7a1-981169727ea3,76d2fc13-f70c-4f23-866f-bb31ff8a6da5,home,HO-3,2002-09-17,71589,HO-3,1,30533,True,True,False,,2026-03-14T01:14:26.520325
bbb4f55f-36f9-44be-8029-47987bb8e693,f4fdeced-a014-4877-814d-819327314d7a,509f6728-4ab4-4e23-8602-fd51d923122c,health,HMO,1993-07-15,13442,HMO,5,68370,True,True,False,,2026-04-04T17:49:57.520325
4952f348-ee3d-4d82-b9d3-95c1bd0bc1d1,e25367a1-9d23-4108-bce2-7729665030cc,27acca1e-2bb5-4e78-8539-2edf23be6ba5,life,Universal,1996-01-03,69579,Universal,2,77988,True,False,False,,2026-06-25T00:24:21.520325
510f59f4-9a2a-4633-a904-6fb9984fca34,dfa1c8bb-be5b-49ed-b7a2-9a03aa58c44f,c91fc819-910d-4cba-8e8f-72dfe314a5b3,health,Medicare Supplement,1960-04-15,58409,Medicare Supplement,4,17569,True,True,False,,2026-01-19T13:23:11.520325
9ae15071-9fa3-4ece-8eaf-0444fc077e83,18177f63-fb88-47cf-ac33-80afcca4569e,a8e69896-2c4c-4014-8841-62e8df258741,health,Medicaid,1973-11-28,28690,Medicaid,4,73395,True,True,True,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,2026-04-17T09:21:50.520325
011652f9-ad85-4ad4-a07c-8b7188edf461,fafed446-5314-4b73-b2e5-4e49063076f5,53028ee1-5c72-447b-bf43-a38f7ea1018e,auto,None,1990-09-03,38503,None,4,36952,True,True,True,7dd479d0-e9e7-4c13-bd7a-996d9c940f82,2026-06-01T05:55:38.520325
e4d50a43-50d2-4df3-b957-3057a3934b8b,4cbc4a5c-5611-46ed-b3e9-12074db4efda,b66e25e0-2153-4f4d-aa1e-1e85ea662d59,auto,Collision,1974-05-25,54392,Collision,5,122043,True,False,False,,2026-05-11T01:53:47.520325
cd4a2d27-5cf1-4e5e-99e4-3ae322372043,d53aa36e-e61a-40f4-8176-8d5ffa844980,17fa8078-e296-4a61-a5e3-27ac5dac1efc,home,HO-5,1983-03-04,83224,HO-5,2,37245,True,True,False,,2026-03-01T11:08:21.520325
95ca1c49-c32a-4866-92fb-daccc3af5505,e767ad01-eacf-416f-a7da-2e01b3ecb6c6,f643843b-3d70-4453-8e08-1b6026e74748,auto,None,1990-12-10,22050,None,3,30776,True,True,False,,2026-05-16T10:24:22.520325
770bdc23-13e4-4596-866e-f0c80e084107,42175d79-8e14-46f9-88ad-bdf775553568,eaf38297-11ce-45b6-9360-10542f9f686f,health,None,1967-09-06,14897,None,1,51316,True,False,False,,2026-03-17T06:06:09.520325
e6144d68-a8e3-484e-8af8-38350569863f,f5a38e10-1b75-402e-b05d-cdf7b4a1e71a,4aea133f-bff0-4f82-86df-2b5587209690,auto,Liability Only,1969-01-05,49676,Liability Only,5,24398,True,True,True,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,2026-06-06T08:48:15.520325
c1160448-7fde-408f-85b8-25458ba086ba,9239e725-984d-48f6-b111-0f2ecb7660f2,c13fc00b-205c-4d46-9c10-40e66578dd1d,life,Variable,1957-02-19,85617,Variable,3,20134,True,True,True,03711bc5-9094-416e-83bd-82e76be4a5c5,2026-02-15T21:54:06.520325
7ea30d94-87d9-427c-bf74-4ae5b5e121d4,fb399173-0f7f-4323-a297-b9de5d12c51e,eaf38297-11ce-45b6-9360-10542f9f686f,health,None,1967-09-06,14897,None,1,51316,True,False,False,,2026-06-23T20:48:27.520325
4f4cf482-ec22-47a7-9495-2852e91ae1d6,dd71b7a8-621f-4a3f-a3c0-3cc260d1300f,fedde1b6-c0d4-4f1b-9b38-6719b146b7fb,home,HO-5,1972-01-26,54579,HO-5,4,150195,False,False,False,,2026-05-19T08:14:41.520325
9875a215-c481-4254-8711-c42a0f321b63,9f02e299-0e1b-47d3-8acc-b9f5f82b0370,16b883ad-d6d9-40dd-b2bc-feb5bc68b2f4,home,Renters,1978-10-23,69355,Renters,2,41234,True,True,True,28b4a321-fe50-474f-939d-9dce8608da64,2026-01-20T14:38:51.520325
798db49c-0d4e-43f7-9485-cf8a9ec97c00,e48e9ad7-fabe-4fe9-9472-318d52d13b19,5bdc2c2b-620d-4859-a850-9184eb91cdf0,home,HO-3,1970-03-13,61871,HO-3,5,146186,False,False,False,,2026-07-17T06:54:19.520325
66b8cd2f-c6f1-45ba-9e84-02b984aae1c2,533ff6f6-1e1f-453a-a72c-dd4987d074d6,b9dbc2b1-7ba2-455a-90db-ea510f02cb04,life,Universal,1955-05-18,32245,Universal,1,69903,False,False,False,,2026-06-25T09:00:57.520325
e7b9f643-7590-4cc4-aa1c-6ebf42ff7c8c,3742d963-9f87-471c-bd90-6f206e6885c5,d85aee22-df05-40e3-aa58-a22b4e1f7148,auto,Liability Only,1963-12-22,50577,Liability Only,4,26613,True,True,False,,2026-02-17T07:56:07.520325
482649c8-b64c-4bc8-8bd9-924a071b1f9c,16925d64-0255-4431-9e25-d17491164b73,765b3de0-28eb-4b85-bf04-d705f915b4f0,health,None,2000-01-21,21343,None,4,169202,False,False,False,,2026-02-07T06:25:54.520325
e6ae85db-2794-4f09-ac17-eac68ac8c1c0,2dc9059b-80ef-4b71-bfe3-0b3ef31030c5,bd8184fa-b52f-47c9-bb13-b94839366799,life,Universal,1970-10-14,61088,Universal,2,43135,True,True,False,,2026-04-20T01:52:45.520325
be796b16-6c28-4693-8570-774a00540655,5e67869d-faa3-4e64-9d43-0499926cac74,ffa9765e-134a-461b-9b06-56582ea5aae0,health,PPO,1956-04-19,41005,PPO,4,35692,True,True,False,,2026-04-12T21:20:22.520325
e1197737-ac57-4e9f-9bcf-08c52198758f,58b416e1-794a-4d8f-a41a-66c5d4cb8fb0,5835afed-7f1a-4811-8b01-f269e3dc91e2,health,Medicaid,1972-12-26,16710,Medicaid,6,124337,True,False,True,dc3f2b18-ae07-4107-abe5-c873c437a8e0,2026-03-30T04:36:09.520325
def5f7b7-9a50-4201-9a0e-ffc655b7047c,076cef3e-10f4-471a-b214-bf9ab7861ed3,8c12950d-0593-407d-bd4d-8686ce111f26,auto,Liability Only,1987-03-23,29750,Liability Only,4,100257,True,False,True,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,2026-05-31T07:42:03.520325
32f4061a-5f89-45b8-b9db-b4354d0c1fea,4c0f9dd9-5f31-486f-88c1-3224d77c5f09,b4cb22f1-c4b8-4ad4-852c-97593ac15a4c,health,Medicaid,1962-08-08,36760,Medicaid,5,16931,True,True,False,,2026-06-17T09:24:31.520325
01e2beb8-b734-4797-919c-01805738fd6b,0497b8d9-924c-416c-9a27-98bde159f904,f1e3b446-59c6-46f7-bda2-5ba894a32b76,life,Universal,2000-06-20,13883,Universal,5,181996,False,False,False,,2026-04-15T15:47:27.520325
bad09cb9-2a97-488b-900d-67b0c2ffabc2,440b368d-5127-455a-806c-b7b45eab732f,27acca1e-2bb5-4e78-8539-2edf23be6ba5,life,Universal,1996-01-03,69579,Universal,2,77988,True,False,False,,2026-04-13T20:29:40.520325
ed5e3ae4-73c7-4e6f-ab4d-e533cf4702df,fa9af608-a307-49c7-834b-0d200eb8bdfe,b5f9fe16-f1e8-43e3-9491-db28f7f3f29b,home,None,1971-02-05,91481,None,2,103938,False,False,False,,2026-06-25T11:03:58.520325
bdfb7c0c-5ef4-4548-8546-8d09821c9929,ea0b7b12-7cc9-48e0-889d-ed67b29b8a0b,a412394f-961d-4563-8fa3-de8ebb41b10c,health,PPO,1983-05-15,76088,PPO,6,71184,True,True,True,7b40e9e5-5980-4152-b08c-4117c8d014dc,2026-07-13T02:15:49.520325
1389f7e1-8552-455b-94ee-80b32051b640,50c35868-5b1c-4510-a208-c2d59d37c656,beb1bc43-8eaf-47bc-8515-3648404bb42f,home,Renters,1977-09-13,61488,Renters,2,36484,True,True,False,,2026-06-09T00:41:10.520325
7c49f797-c62a-48be-8e15-46dc34448eb3,b8c9742e-6a4c-4ee9-866d-f3bed59d2483,35f9f87c-b2c9-49b2-88ad-eac814e61853,home,Condo,1972-05-21,62727,Condo,6,68612,True,True,False,,2026-07-17T12:46:03.520325
d65157ec-4f62-48d2-95b6-76c533410dd1,729d1110-a651-4354-bedc-d26ffd5bf0a6,ea516a0b-fe88-4498-90cb-2e55baa40126,auto,Full Coverage,1999-07-17,73035,Full Coverage,4,93544,True,False,False,,2026-03-31T05:21:16.520325
e537e950-bae8-468b-8aaa-ec52d6fb8efc,de24bae3-da48-442b-888f-af2626d8ccbc,1430ade7-0af2-4d93-b569-66058f1cb25f,life,Term,1954-08-07,70062,Term,3,25519,True,True,False,,2026-06-30T13:46:54.520325
d7990121-258a-40a9-a136-0f78806b0d54,f058bba5-95f4-4d7c-86a8-3ccabab018ae,99ec0bcb-120b-422e-a968-ac93a799699b,life,None,1979-03-04,67028,None,6,30571,True,True,False,,2026-06-08T01:09:13.520325
4769c115-39aa-401f-ac5c-19c0d6ebac40,35fea4bf-4734-4d2f-bf24-fc169e429877,eb5eca3c-4f2e-4a48-8c9e-0e6c44a3951b,home,Renters,1989-03-27,34881,Renters,3,224519,False,False,False,,2026-07-18T06:48:14.520325
c0410483-77a6-4912-b3e5-48863c403296,9c11deae-e125-4748-a13e-54bb03566321,b3b52b29-2536-49da-8203-928f7ee32ca0,home,HO-3,1997-09-09,49467,HO-3,4,98467,True,False,False,,2026-03-29T04:34:47.520325
1cd604b9-33c6-42ed-baff-fef357560612,b4e3c41f-b860-42aa-8704-5538f1eca038,c44129fa-acd9-4362-8b5d-ea6687efa2d8,home,HO-3,1990-04-15,14222,HO-3,3,36176,True,True,True,2e099964-b945-4362-a1ec-6ff09ced9327,2026-05-19T00:40:30.520325
fd2259a9-f961-4be9-aa59-790324747c85,df60eb10-84a3-41e3-962d-3c123aa52f22,b4cb22f1-c4b8-4ad4-852c-97593ac15a4c,health,Medicaid,1962-08-08,36760,Medicaid,5,16931,True,True,True,41b34a14-baeb-4d30-a615-65b794654f61,2026-02-05T00:45:39.520325
9be3d089-bbc0-45ed-b791-c8df00e6ebf7,a1e386a0-5375-473e-8adb-729185bd7305,35f9f87c-b2c9-49b2-88ad-eac814e61853,home,Condo,1972-05-21,62727,Condo,6,68612,True,True,True,03711bc5-9094-416e-83bd-82e76be4a5c5,2026-04-30T15:21:42.520325
3ee016c2-87a5-4e68-bc40-6b615c770516,075606e5-2b01-49f3-af88-046004c967cb,39cbde1a-a6cc-4526-afe2-d2798e5b3ac0,life,Whole,1976-11-26,12722,Whole,2,19862,True,True,False,,2026-05-14T17:30:49.520325
a6c4f899-4479-4afb-8ed4-8abb5540f0be,3e91c6f3-0088-42a0-9e3f-834b63dbec8a,007c7d61-fff8-4fd4-89d4-f74be2517f97,health,None,1958-03-28,61850,None,5,34615,True,True,False,,2026-07-15T18:22:32.520325
c4254c07-c12a-4b14-8172-2a5f887b5c1f,ec9235ad-a83b-4f76-97aa-202aef41beef,ea516a0b-fe88-4498-90cb-2e55baa40126,auto,Full Coverage,1999-07-17,73035,Full Coverage,4,93544,True,False,False,,2026-05-06T01:00:27.520325
408fd63f-aee1-4e27-89cb-86b5ff380d15,b17b5de5-f024-4841-ac01-6a955d99cec8,54bbf05f-908a-400e-a031-0f56e8c67c69,home,Renters,2002-06-05,11195,Renters,4,190076,False,False,False,,2026-07-05T17:41:07.520325
b9f83ea1-00ce-4268-8503-c7d8255b4276,a6f38d80-955c-44ad-92c4-34c919810300,dc25ecb0-bdfb-4e95-8960-2d1afceab3af,home,HO-3,1985-10-01,68017,HO-3,5,84654,True,True,False,,2026-03-06T04:34:10.520325
b67ee970-1bcc-440a-922d-8d13e1bce39d,b2dba89c-3eb6-47ff-86d1-45a9c9eacd86,30a3ef2f-c09a-429c-81f6-b61e45163258,home,HO-3,1972-10-24,59993,HO-3,4,116588,True,False,False,,2026-03-23T06:42:11.520325
fe4764a4-e538-469e-9d1f-f951edfea3df,2d26240f-2b3c-4910-befb-323d1e7b48c3,2891bbc0-f451-4fa4-a059-99185fac8f4e,auto,Full Coverage,2001-09-08,20332,Full Coverage,5,68214,True,True,False,,2026-05-20T15:17:13.520325
3bc58b97-1bcd-438d-b2c5-4ee98efbafda,a44924e3-76d9-4d08-a452-49e2b2fb0bdd,87b8373e-0657-4853-8996-eced864edb02,health,None,1980-10-17,54175,None,3,192027,False,False,False,,2026-04-06T10:41:50.520325
2765c961-d637-4484-8bdf-68dcd1108e8e,1a10e885-2011-4612-a3b0-d48a26ad4c15,d8cb8cca-3fb9-4b69-a001-a7a534b4814e,auto,Comprehensive,1999-04-24,69178,Comprehensive,5,39562,True,True,False,,2026-02-18T11:44:24.520325
85376bed-efb0-41b9-ae61-ae61389e197a,6cf5b09d-6785-4f9a-bb67-67ffe3bee205,268cb832-b64e-4951-b386-d443de2e47eb,home,None,1980-02-02,98011,None,1,75689,False,False,False,,2026-02-04T21:22:26.520325
386cec00-957d-4bc7-a6d2-68ac030f3fac,155303c0-52b4-4831-99fa-3529f4f380f5,1430ade7-0af2-4d93-b569-66058f1cb25f,life,Term,1954-08-07,70062,Term,3,25519,True,True,True,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,2026-06-25T18:56:58.520325
1729e269-1600-4e76-becf-057df3be1d9a,e6665750-3e3c-4248-95f7-901e94ff1b1f,93e401b5-b712-42f3-8003-999aa2d6c19c,health,HDHP,1973-09-04,87687,HDHP,1,224555,False,False,True,41b34a14-baeb-4d30-a615-65b794654f61,2026-05-08T08:36:45.520325
ea3a3702-4d87-4ed3-8fff-a314d7353235,528dfd56-f7d4-45b4-b7a8-c362e7529fc7,eb3f1b95-c014-4e56-ae2d-74807c8dddea,health,HDHP,1993-09-24,22522,HDHP,3,81437,True,False,True,7734ed34-1d73-4b59-8c9b-43ae35026f9d,2026-04-20T06:45:05.520325
ab37a18d-9a61-4824-89b8-5b79d0919358,db42986f-773e-4f76-8621-1b36f77de222,eb3f1b95-c014-4e56-ae2d-74807c8dddea,health,HDHP,1993-09-24,22522,HDHP,3,81437,True,False,False,,2026-07-17T08:37:56.520325
142b2ced-6c96-4740-a95f-8219b95f09fa,ec0b34b2-2444-45a5-89a9-043c353dc84b,bd8184fa-b52f-47c9-bb13-b94839366799,life,Universal,1970-10-14,61088,Universal,2,43135,True,True,False,,2026-02-07T20:31:08.520325
2b72e744-dba4-47e3-88f7-da9c998a2dda,d037b9c0-b256-4cb9-94af-7694d6c5a990,54bbf05f-908a-400e-a031-0f56e8c67c69,home,Renters,2002-06-05,11195,Renters,4,190076,False,False,False,,2026-05-23T17:49:35.520325
3f938809-6645-4532-95b0-12dc92713570,9bbf3682-d35c-4335-ba92-6939b2112b65,ffa9765e-134a-461b-9b06-56582ea5aae0,health,PPO,1956-04-19,41005,PPO,4,35692,True,True,False,,2026-02-27T07:04:15.520325
90f948c8-374b-483f-ac60-175ba77aa58e,dc8dc0f9-9ffa-447f-8ed7-5f3bda81c893,d132b9b5-b80a-4cbf-aa49-a679f29c6a06,life,Universal,1974-10-14,20490,Universal,1,18633,True,True,False,,2026-07-10T14:53:45.520325
ddf72719-5883-4237-bbb7-7c723af3ed9e,52a829d0-5a49-4bfc-859f-c864d5d8d4b0,d85aee22-df05-40e3-aa58-a22b4e1f7148,auto,Liability Only,1963-12-22,50577,Liability Only,4,26613,True,True,False,,2026-02-25T19:01:11.520325
abb183bb-d709-4a99-927e-fe9998b09684,4e3b095d-5c2b-4724-8545-68f80999c488,3763e761-8d4d-4b01-b82e-ca29f285d7ac,life,Universal,1992-04-15,56907,Universal,2,17173,True,True,True,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,2026-06-21T18:08:47.520325
1db5b706-4791-4dab-8dd0-768c9921cb8c,163c9730-9508-4e2c-b3b4-c3b98622d2af,dc25ecb0-bdfb-4e95-8960-2d1afceab3af,home,HO-3,1985-10-01,68017,HO-3,5,84654,True,True,True,7b40e9e5-5980-4152-b08c-4117c8d014dc,2026-07-14T16:43:00.520325
b607a723-c3ee-473e-8622-371f73eea6ba,4443092f-4c19-46c1-afa7-12a8a758c854,b24954cd-2abc-4b4e-9c92-c214d95aecf2,auto,Liability Only,1959-03-12,52888,Liability Only,1,62318,False,False,False,,2026-04-16T16:50:39.520325
607182e9-c519-4d26-a5d4-6b6b19929652,f5dd27bb-8e58-48db-ab94-5879478d7a32,70312f7b-b192-49a2-8af0-f91e10ca94b8,life,Whole,1993-01-18,52179,Whole,6,112483,True,False,True,27fcbf73-9b8a-49f1-86fb-741c612bee2f,2026-07-02T22:49:34.520325
d6e12127-d8e9-4b88-abc7-c3379da22534,01c9f7ac-2604-472d-8bbf-5da3fabb9aec,3c752840-4bb8-4d94-9e37-321390f28046,home,None,1970-11-24,74369,None,1,33855,True,True,False,,2026-02-07T17:53:58.520325
1b5dab89-5578-4931-9370-d0557a4b5a75,7feb2785-2457-4f1a-a122-1c68448c1df6,5e859b80-0cd5-41dd-a9d1-11c7ab800ca2,life,Whole,2002-07-01,77488,Whole,6,32392,True,True,False,,2026-05-23T09:37:00.520325
ff7a1b6f-fddd-47be-9958-64c3b35e4cbf,b1da6db9-30f0-4d45-a5fc-c73a2f4c135c,3888a3b3-34da-4e1f-b74c-f0524e668bcd,life,Universal,1988-09-13,99816,Universal,3,77957,True,False,True,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,2026-02-03T09:01:48.520325
5d57e70b-9d19-40a2-ae92-5046b16eeb84,3ee3ac0b-300b-470d-ad52-697559a4e063,17fa8078-e296-4a61-a5e3-27ac5dac1efc,home,HO-5,1983-03-04,83224,HO-5,2,37245,True,True,False,,2026-01-20T03:02:27.520325
7c086a21-6c92-4b3f-a791-885e40657d68,f8f79cfd-702f-45ba-870b-fa52b2343321,a8635f6e-ba65-46ba-a598-049b575d2e92,home,Renters,1995-03-16,71628,Renters,6,23641,True,True,False,,2026-03-27T13:17:40.520325
d60bfc8e-5e56-48b8-95ad-d8d9bc751a39,76f31d66-22aa-420b-a05a-87ac91863e5a,c91fc819-910d-4cba-8e8f-72dfe314a5b3,health,Medicare Supplement,1960-04-15,58409,Medicare Supplement,4,17569,True,True,False,,2026-02-09T22:08:22.520325
0bd08c43-94d7-42fa-b204-7b97b4430ef8,25a514de-374e-483c-8414-215f7c5925bb,d11c839c-e66e-4739-981c-dc9ac1d5fb5f,home,HO-5,1977-09-11,28430,HO-5,1,58125,True,False,False,,2026-05-01T03:30:46.520325
7b7b42e0-3c62-4e52-8be4-bb3d7f43a298,53f93b96-2d97-4892-b5c9-537a46d61e38,5835afed-7f1a-4811-8b01-f269e3dc91e2,health,Medicaid,1972-12-26,16710,Medicaid,6,124337,True,False,False,,2026-01-22T10:41:59.520325
1f8f1833-3de8-4fec-bc6e-73fb870792ba,c21116d0-7c9b-46e0-a630-242f4214eb9b,78bd663b-cba9-430e-a157-58336ece19de,auto,Collision,1960-04-28,46769,Collision,3,84551,True,False,False,,2026-01-20T18:58:48.520325
d19f1883-4fed-415a-9c37-f5bb7efad7f9,6d98437f-1ec9-4442-812e-d58f1a3d2230,509f6728-4ab4-4e23-8602-fd51d923122c,health,HMO,1993-07-15,13442,HMO,5,68370,True,True,False,,2026-05-22T09:05:04.520325
a6354b9d-8080-44ac-b4d9-b3445585e08f,d344d041-c50b-4beb-977c-1d34d794ce82,613146bd-5eaf-45af-beda-8abbe363b8b9,home,Renters,1998-06-12,40062,Renters,3,113452,False,False,False,,2026-02-28T17:48:25.520325
cbe98ea4-de0c-4f92-96d4-518d1e1c601b,6fab1f02-f46e-4c95-9ec6-1cbce3659140,77ec651f-f5a1-40ce-9b5a-7e699d1201f4,life,Variable,1990-12-25,32052,Variable,5,18097,True,True,False,,2026-03-28T20:34:18.520325
4931c45e-eeed-45d9-8198-e4d90a6ce261,2466d991-2393-4de7-8db4-5b2464d8a418,fc0b9516-2a2c-4d7c-a9a5-582672a31108,life,Term,1978-06-05,64187,Term,5,45473,True,True,False,,2026-02-23T15:18:28.520325
66bb507b-55c2-4217-90c1-b686af43cdaa,46e8b5ad-5887-4c73-8280-091e0fb5c4b9,17fa8078-e296-4a61-a5e3-27ac5dac1efc,home,HO-5,1983-03-04,83224,HO-5,2,37245,True,True,False,,2026-07-02T05:44:30.520325
afb90021-72ce-4e1d-8567-2ad586556c33,da9feaef-9187-45e7-8123-bad5468431b1,1430ade7-0af2-4d93-b569-66058f1cb25f,life,Term,1954-08-07,70062,Term,3,25519,True,True,False,,2026-05-28T16:42:52.520325
191f4677-5ab7-4595-a0f2-d4d529ad3a14,25c1853b-a926-4e7f-bbe1-6e4245610246,a4ac2229-f14c-4165-b984-47dbf3ec6682,auto,Comprehensive,1980-08-15,23529,Comprehensive,1,25625,True,True,False,,2026-01-27T10:26:25.520325
8e09477c-2775-45ec-b344-7b2c17da0960,54a03f14-fe69-4f25-888b-05fde9965407,d85aee22-df05-40e3-aa58-a22b4e1f7148,auto,Liability Only,1963-12-22,50577,Liability Only,4,26613,True,True,False,,2026-05-06T22:34:55.520325
52bf375a-7993-4a71-bcc0-c3766ba23a7b,29cba927-f83c-4ce7-b392-01f7b34b47a9,3e35673b-6bdb-4eab-827b-674a21da2dab,life,None,1975-10-18,98351,None,1,222837,False,False,True,283e7eb4-1af3-4954-98a5-25201c2aeadd,2026-06-10T21:24:37.520325
9a6a8ae5-755f-41e7-b986-89597a3a05df,db3023b4-6202-453a-8c2a-8d11080ae121,06d96820-5465-4a67-ae4c-f236c727873d,home,Renters,2002-01-11,47015,Renters,1,131111,False,False,True,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,2026-05-30T20:47:46.520325
d8e44feb-6c70-4ffe-bd2e-7ae5f803ec49,af87ad43-e184-4067-a5c0-b7f5c695e4ce,479eec6c-729f-4342-aafe-4172a5007db0,health,Medicaid,1971-10-03,97650,Medicaid,2,79303,False,False,False,,2026-06-23T13:35:38.520325
8511371b-ec26-4594-8ae8-4d204dc9b5bf,87070327-2325-44c3-8f5c-33d057c58b76,a3d16233-e0fb-4051-8df4-a7be4b094064,home,Renters,1993-05-01,44809,Renters,4,114664,True,False,False,,2026-03-08T09:05:53.520325
24243ab1-9e08-41e5-b747-f727428d4ba3,f0e9d44d-213f-4339-97bf-ff971770bc5e,d868463b-a6e5-4c3b-916a-66418de601e9,life,Variable,1979-04-18,79946,Variable,3,109947,False,False,False,,2026-06-26T14:57:51.520325
e94bcb9b-7f35-4b63-b313-abb85bd3571e,e27ce528-5ad5-4c48-9b02-7057b38142bf,007c7d61-fff8-4fd4-89d4-f74be2517f97,health,None,1958-03-28,61850,None,5,34615,True,True,False,,2026-05-11T01:08:08.520325
01272e0f-1c12-48b2-8e1b-7d6af00a666d,023c5879-9692-4e20-afa1-5e6d53b7f645,7cabba7f-5f2d-480e-8c7c-ca5d14e615f3,home,Condo,1973-08-05,11967,Condo,2,31056,True,True,True,4e194719-3bb8-4772-8379-848532265f67,2026-02-04T09:10:54.520325
b84f4393-5bf8-4e2e-b00c-1f2275c7c9f2,1c1a19ab-51da-4478-9a80-1e65429f2836,bdf3889e-e972-450d-85c9-37bcb4c9c823,health,Medicare Supplement,1993-08-20,75972,Medicare Supplement,5,27842,True,True,False,,2026-05-27T08:33:11.520325
c9c7bfa7-4196-450d-8443-b629491cdf9e,06e366af-a4f3-41e8-9dd0-cc40c7721d28,53028ee1-5c72-447b-bf43-a38f7ea1018e,auto,None,1990-09-03,38503,None,4,36952,True,True,False,,2026-04-30T12:22:11.520325
55840ea5-3475-46c1-b9d9-24b39f718449,1ef3b494-4d81-4472-b737-98a6cd3735c9,3e4f4705-66e6-420c-8bc2-1d057bee9dbf,home,HO-3,1979-02-05,68522,HO-3,2,25117,True,True,True,7b40e9e5-5980-4152-b08c-4117c8d014dc,2026-03-08T07:50:10.520325
0d59d20c-fbed-4d9a-a4f8-c38e6392db62,e3c1a350-6f28-4c80-8541-bf7a05b5c6b5,9c73677e-a65a-404d-b5f0-0680e2c55b00,auto,Comprehensive,1977-10-24,73691,Comprehensive,1,64485,False,False,False,,2026-05-12T06:47:03.520325
fc107113-aabe-4877-93c6-0a6d0365c1a5,dadadda0-287b-49e8-97d2-1277377bdf7a,a738e4ec-8dd7-4af7-b8ff-3361599edf3e,auto,Collision,1970-06-15,34318,Collision,1,118158,False,False,False,,2026-06-12T21:31:50.520325
a26d5025-7dee-4d53-9ffd-909ddf80228d,0278b108-606c-43a0-a966-534df7fc3122,e99105df-8ee9-4638-8d63-11dc9ab0686a,home,HO-5,1965-01-28,35575,HO-5,3,193518,False,False,False,,2026-07-07T09:52:11.520325
d9a0bd41-96ad-4ab2-b0e3-efcfdc279dc1,c39493b1-191c-48e8-a9cc-b1eb59fed774,4028a70d-01fa-4dd9-8c65-85743700cba0,home,Renters,1976-08-02,31514,Renters,1,51607,True,False,True,9b474cdd-8fec-45f8-a109-38e789aeb3c2,2026-05-17T00:25:20.520325
