feature_row_id,lead_id,vertical,state,lead_score,dnc_flagged,n_call_attempts,avg_sentiment_score,has_consent,converted,hc_specialty,hc_payer_id,ar_original_balance,ar_current_balance,ar_account_age_days,ar_sol_expired,ar_debt_type,ins_product_type,ins_household_size,ins_annual_income,ins_aca_eligible,ins_tobacco_user,re_interest_type,re_budget_min,re_budget_max,re_timeline_months,re_pre_approval
6ff80080-e1fc-4858-be2d-76b79182a123,936247a7-d636-4712-bc1d-8c2e6882d496,Healthcare,OK,6.0,0,0,0.0,1,0,Neurology,MAGELLAN010,,,,,,,,,,,,,,,
94ca1366-c3fc-49ec-aac4-278aee730ded,6bda2293-8d09-4443-861f-2bd9a55aa4a3,RealEstate,AR,,0,9,0.2587,0,1,,,,,,,,,,,,,seller,900000.0,1500000.0,6.0,
9b11963f-b39b-48c0-a774-d19acaabf833,83ee86f5-3cf2-44b6-8bf9-bd1b612bdb30,AR,TN,3.0,0,7,0.0883,0,1,,,6895.61,7749.69,2616.0,1.0,Student Loan,,,,,,,,,,
981dcc0d-4429-4f0e-a1d8-470e2c9afbe9,97d9a75d-42db-457f-86eb-07b3bfd011a1,RealEstate,DE,51.0,0,5,0.0234,0,1,,,,,,,,,,,,,seller,400000.0,600000.0,24.0,
4931a0b5-eb19-4c9e-9647-470cad439bf3,16f471a8-0c07-40a2-ab6e-719625cf85a2,RealEstate,KS,91.0,0,0,0.0,0,0,,,,,,,,,,,,,seller,600000.0,900000.0,6.0,
3fc9912b-a7fc-4036-8354-e53dff8ac729,cd422b32-9a29-494f-929a-45c0cc8a2a83,RealEstate,DE,7.0,0,12,0.0607,0,1,,,,,,,,,,,,,buyer,600000.0,900000.0,6.0,Approved
4175a5a4-0595-4283-8e1e-12e8da24267b,b4ee7c10-012c-4113-8dfa-3e7d182ee8ba,Healthcare,FL,55.0,0,6,0.0793,1,1,Orthopedics,KAISER008,,,,,,,,,,,,,,,
c097987e-9907-4534-b50e-09f2893218a8,d7a1dea2-7049-4150-9aaf-85e43a9dbf8b,Healthcare,CO,50.0,0,5,0.14,1,1,Orthopedics,HUMANA005,,,,,,,,,,,,,,,
9529c0cd-27c5-4bca-b57c-6a25e1833349,0c5f7afa-35e5-449d-b05b-1a3e3de55d53,Healthcare,VA,1.0,0,1,0.4475,1,0,Dermatology,CIGNA003,,,,,,,,,,,,,,,
61545bf8-63a9-43a6-83af-c684575f842f,877620d0-6d7a-4210-9e52-1ee7a63d291f,AR,AK,57.0,0,9,0.0239,0,1,,,4267.52,4159.79,2720.0,1.0,Medical Debt,,,,,,,,,,
194a644c-e754-4899-b06b-4466adfa343b,d53b3a3d-d4e4-41b1-aa6b-b31008b4d504,Healthcare,IA,88.0,0,11,0.2644,1,1,Dermatology,ANTHEM009,,,,,,,,,,,,,,,
f395a728-6a69-4290-a067-0abc3e15528f,479eec6c-729f-4342-aafe-4172a5007db0,Insurance,WA,,0,7,0.0186,1,0,,,,,,,,health,2.0,79303.0,0.0,1.0,,,,,
f7c5586b-4f21-4f2a-9282-12a73c6738e9,f6a9a5ae-3d37-463e-a76e-043b271240c5,RealEstate,WY,72.0,0,4,-0.0315,0,0,,,,,,,,,,,,,seller,900000.0,1500000.0,6.0,
0e3e91df-25a9-4062-a9a0-9a1bb019f5d5,aff1d8c2-6d78-4a0c-8499-37579d617dcf,Insurance,SD,1.0,0,0,0.0,1,0,,,,,,,,auto,3.0,59155.0,1.0,0.0,,,,,
a870e006-48a1-4e37-bfb4-0c64b8db1049,725cab23-9a4b-4471-9508-f2dcf9a1af42,Insurance,RI,96.0,0,2,0.4832,1,1,,,,,,,,auto,6.0,35924.0,1.0,0.0,,,,,
584a281e-4553-4b5c-a54b-d0527b87ce2b,9f9dac7a-d5c3-4441-af95-820d0b53a2f5,RealEstate,KS,87.0,0,5,-0.2539,0,0,,,,,,,,,,,,,seller,100000.0,250000.0,6.0,
69bae55c-106a-4ca0-9243-5f5fdf0735e7,c5540ab5-5690-414c-af7c-4b55d9a8e8b5,RealEstate,NM,83.0,0,3,-0.1674,0,0,,,,,,,,,,,,,buyer,400000.0,600000.0,12.0,Not Started
6f092f97-f5d2-4ab3-b512-34ffa2c65bcf,d5d4a218-7726-425f-b28b-edfc03c8179a,Healthcare,LA,,0,6,0.3384,1,1,Endocrinology,KAISER008,,,,,,,,,,,,,,,
285326b7-c5cd-433c-addf-c399f6ede6e5,f643843b-3d70-4453-8e08-1b6026e74748,Insurance,NE,90.0,0,6,0.1568,1,1,,,,,,,,auto,3.0,30776.0,1.0,1.0,,,,,
5f01ed48-4561-4456-873d-3fe730e5d135,cea217a4-949e-468b-82ec-e3b6c99fd472,Insurance,RI,9.0,0,4,0.0052,1,1,,,,,,,,life,6.0,213726.0,0.0,0.0,,,,,
c3fa1a0f-52d7-4fd8-ac4e-888107a4fe10,8b44c92b-616a-41bc-81d6-7b24bb90ff1a,Insurance,MO,82.0,0,0,0.0,1,0,,,,,,,,auto,4.0,355208.0,0.0,1.0,,,,,
2b9a9ea5-6d91-4a55-a4c8-00386500f814,39041032-06ce-4db6-b055-96fd02a985de,RealEstate,VA,,0,5,0.0522,0,1,,,,,,,,,,,,,seller,600000.0,900000.0,12.0,
92efef20-f18d-4025-829f-2c61e9aebf13,8cd21546-fa4a-4f8e-89b1-58566046a205,RealEstate,NM,43.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,600000.0,900000.0,12.0,Not Started
f62b70e4-838d-427d-a412-11ed21086117,bac5a2d0-61f5-4dba-abeb-93e6c744721f,RealEstate,WI,17.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,600000.0,900000.0,3.0,Not Started
9ceabcc0-56f3-41f2-b2ff-3e8ad8a14ca9,0fe49ba2-1ff8-4454-9c1b-82ba6fd324e1,Healthcare,AK,27.0,0,5,-0.0842,1,0,Cardiology,ANTHEM009,,,,,,,,,,,,,,,
a4b6240b-9715-49e2-9169-b1c74ead6303,9b981e6d-8238-4513-ad8c-e0f5839c7bc0,AR,ND,,0,0,0.0,0,0,,,41654.3,37175.51,241.0,0.0,Student Loan,,,,,,,,,,
319a2862-bce8-44ed-8255-1ba2e69ec3ee,38cc946b-f7de-437d-92f7-d4b0060eede9,Insurance,MD,73.0,0,5,-0.1941,1,1,,,,,,,,health,5.0,99455.0,1.0,0.0,,,,,
5151678e-4fc1-47b8-a1a1-772e2d7a4db0,6d0cdc9a-b51a-4812-9ca5-d0294ad918d3,Insurance,MA,99.0,0,0,0.0,1,0,,,,,,,,auto,2.0,96013.0,0.0,1.0,,,,,
8956b306-362d-4c2b-bb14-07b710c8c451,1400b06c-a65a-4a99-94f7-0323d20106a5,Insurance,NY,22.0,0,7,0.0261,1,1,,,,,,,,health,3.0,81457.0,1.0,0.0,,,,,
3750e1d2-da14-4894-84f7-25938ae488d3,b4d6d24e-2125-4ff9-a045-f9ad821e765a,AR,AZ,97.0,0,0,0.0,0,0,,,28410.03,27113.28,3295.0,1.0,Personal Loan,,,,,,,,,,
bbc11f70-f0ea-45ec-9deb-fdf7bcfd3860,4d199395-d910-4307-a47b-97fcea1fb988,RealEstate,IA,97.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,100000.0,250000.0,12.0,Approved
81f5502a-a2b6-4d44-80cd-91d5fbd60f3a,93e401b5-b712-42f3-8003-999aa2d6c19c,Insurance,CT,14.0,0,12,-0.1066,1,1,,,,,,,,health,1.0,224555.0,0.0,0.0,,,,,
326d32d9-f14c-41b2-8aea-8671959f65a8,2f5cd160-8cf1-4ed6-8d75-9daa506ee793,Healthcare,CT,17.0,0,4,-0.067,1,0,Endocrinology,UHC004,,,,,,,,,,,,,,,
11919410-3cf3-40d9-a362-cea0aeb3d32a,a38787fc-5c08-4f43-aed1-7d6a8640b714,AR,IL,77.0,0,0,0.0,0,0,,,1928.21,1801.3,2419.0,1.0,Medical Debt,,,,,,,,,,
050f5a5c-8606-46c0-a267-4893574e2468,a62bc911-01fa-49a2-9ba8-d7c3e158de93,AR,SC,55.0,0,7,-0.1303,0,0,,,38867.86,38558.73,976.0,0.0,Mortgage Deficiency,,,,,,,,,,
569670b0-7b5c-45db-80d7-c0e4f4f1e1e8,c6c6e787-4e81-480e-8ce5-2b4c4f01bf80,Healthcare,PA,30.0,0,2,0.0389,1,0,Primary Care,BCBS001,,,,,,,,,,,,,,,
aea4cc5d-16f8-48a2-adf8-bb0c56d97f80,90a90499-6280-429d-821e-14c3fe2f41ea,RealEstate,WI,59.0,0,5,0.116,0,1,,,,,,,,,,,,,buyer,400000.0,600000.0,3.0,Approved
ce0b2303-3670-477f-a35c-c2fdadb037bc,c0bedb28-aa6b-4017-930f-c367c253da6d,AR,MT,26.0,0,4,-0.0406,0,1,,,38787.03,43365.08,379.0,0.0,Credit Card,,,,,,,,,,
6f1dfef6-28bd-4741-879e-ac2f225aa1ed,ce8642ed-70f2-4270-b6c0-4313a15f1075,Insurance,SC,42.0,0,0,0.0,1,0,,,,,,,,auto,3.0,56339.0,1.0,1.0,,,,,
b3e6f8bf-a8ad-43c9-baf6-10f56cd03870,04a2ce76-459a-4b36-99f8-203b55e06f21,RealEstate,DE,68.0,0,10,0.0179,0,1,,,,,,,,,,,,,buyer,400000.0,600000.0,6.0,In Progress
72ad5f6b-3bd0-4dbc-91d2-7a1979a7c41e,84a0e129-5247-4fd5-aa99-ea7574df18b3,RealEstate,ME,26.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,250000.0,400000.0,1.0,In Progress
2a745cb0-e5dc-43f4-b55e-9ad66f0cbbf3,4d61952c-fa08-441e-9cd8-0af71e56db54,AR,AK,52.0,0,6,0.0041,0,1,,,15928.16,16619.53,1908.0,1.0,Mortgage Deficiency,,,,,,,,,,
42815e97-d865-42ca-a150-d5d548bc59c0,96a7fe16-088a-47b7-a3bb-a05b7c1f5c7c,Healthcare,TN,6.0,0,0,0.0,1,0,Pulmonology,ANTHEM009,,,,,,,,,,,,,,,
e10c69d9-9285-4ea0-a856-8546870cf3c5,43431e3c-cc54-4e5a-ab5b-499d712ca3e8,Healthcare,ME,47.0,0,7,0.2843,1,1,Neurology,CIGNA003,,,,,,,,,,,,,,,
1bddd589-da48-46b4-b602-1d8797e0d6e9,07801481-9a0a-455e-a191-02466d3524f0,Healthcare,OK,40.0,0,4,0.4584,1,1,Orthopedics,MOLINA006,,,,,,,,,,,,,,,
84056bc3-05f5-4bf6-bffe-2e78f12fa126,b66e25e0-2153-4f4d-aa1e-1e85ea662d59,Insurance,WV,39.0,0,12,0.086,1,1,,,,,,,,auto,5.0,122043.0,1.0,0.0,,,,,
2a6ab564-9ae7-49d7-baf4-3b7e467e4fb9,f399d231-d172-42b4-bccc-526fb5b0e8a9,RealEstate,SC,62.0,0,5,0.1224,0,1,,,,,,,,,,,,,buyer,900000.0,1500000.0,3.0,In Progress
637d7371-5fa4-481d-b439-d469ce4eb5af,053cbef2-129c-457b-aae1-7bcda570b545,AR,RI,53.0,0,4,-0.044,0,0,,,16948.53,15853.57,1617.0,0.0,Payday Loan,,,,,,,,,,
6f3da494-2021-4a43-b082-85f17a557c70,c75f0c2d-35c7-4ac5-b806-a3ee4af13c1d,Healthcare,HI,53.0,0,0,0.0,1,0,Mental Health,MAGELLAN010,,,,,,,,,,,,,,,
59691d61-c2e9-4d87-93fb-23050f1b1379,dfffd959-a9bb-420d-ae24-20873aa4e759,RealEstate,NJ,81.0,0,7,0.1621,0,1,,,,,,,,,,,,,seller,400000.0,600000.0,12.0,
14d4bb4a-775c-4e48-bf89-ff89ad285f62,6c081e21-db65-4124-b305-2cfb251b7f22,RealEstate,DE,33.0,0,10,0.0925,0,0,,,,,,,,,,,,,seller,1500000.0,5000000.0,3.0,
b9b11e3d-37c2-4b83-9c1f-bfa02eeb5d4e,f264197e-264f-47d1-8173-481375207045,AR,NM,81.0,0,6,0.139,0,1,,,38114.96,33066.75,757.0,0.0,Credit Card,,,,,,,,,,
e1d1fcbc-cc93-4a45-8ef2-c43857deb94e,005b260b-8ab6-4741-8bd8-632990655d67,Insurance,ME,45.0,0,6,-0.128,1,0,,,,,,,,life,2.0,83588.0,0.0,0.0,,,,,
5ea828a0-11ef-4871-9759-315c370ce871,17fa8078-e296-4a61-a5e3-27ac5dac1efc,Insurance,FL,14.0,0,11,0.2467,1,1,,,,,,,,home,2.0,37245.0,1.0,0.0,,,,,
7c4fc2ba-b035-417f-a22f-cd47fd2951e2,55f36ce0-203e-4813-a227-a35f806df668,RealEstate,CA,18.0,0,6,-0.0893,0,0,,,,,,,,,,,,,seller,1500000.0,5000000.0,3.0,
a7e82e37-dd65-4ddf-b34c-a649b0675ffa,ef5be543-9d2e-4274-a9bd-5c9bd6c632b7,Healthcare,MD,60.0,0,0,0.0,1,0,Endocrinology,AETNA002,,,,,,,,,,,,,,,
c31dee19-0c0f-414a-a37a-980779e0ed36,ca06977f-6265-45a1-bd5a-697e2f6b5635,Healthcare,AZ,20.0,0,10,0.2066,1,1,Cardiology,MAGELLAN010,,,,,,,,,,,,,,,
b8bc03fe-e870-41f5-bfb9-ddd4e3738a88,69bd8c9d-82ab-47eb-b3c0-c1eb9b964d79,AR,SC,90.0,0,4,0.3989,0,1,,,24033.32,27380.66,3021.0,1.0,Credit Card,,,,,,,,,,
1a46914a-e784-4632-bcd7-2676dd0f7e4d,781efa72-5bdf-436a-93a6-01cc07e10988,Healthcare,VT,66.0,0,5,0.1965,1,1,Cardiology,CIGNA003,,,,,,,,,,,,,,,
fe642d93-8643-45bc-9993-0331bbbacee1,0624ef40-b8c1-46e3-90dd-6e4ed35f0ce5,RealEstate,WI,37.0,0,9,-0.225,0,0,,,,,,,,,,,,,buyer,100000.0,250000.0,12.0,In Progress
39a2d371-6aed-4820-82a5-37510c4956b3,d9fb2520-92df-4df4-9af3-08f3d0df6596,Healthcare,CA,,0,9,0.3636,1,1,Gastroenterology,AETNA002,,,,,,,,,,,,,,,
90b80fc0-f4a7-4bf7-91e9-6cc523b7ed7a,2a5e706e-4e99-4ef8-990a-4ca99386817a,Healthcare,IL,62.0,0,13,0.0834,1,1,Endocrinology,KAISER008,,,,,,,,,,,,,,,
b28fefc5-8b98-4ad0-8f7c-3cf896f7681c,d275bebb-f95b-4f03-94f7-ac050bfed5ec,Healthcare,GA,41.0,0,10,-0.0381,1,1,Gastroenterology,KAISER008,,,,,,,,,,,,,,,
8a6b67f9-ca67-4f64-88fd-8776aa576c4b,f653d666-9d97-4915-91bb-1c956df67e9c,Healthcare,SC,,0,9,-0.1147,1,0,Pulmonology,KAISER008,,,,,,,,,,,,,,,
fb9f3277-b5cc-491a-895d-b4ec98213c85,4028a70d-01fa-4dd9-8c65-85743700cba0,Insurance,NV,62.0,0,4,-0.0994,1,1,,,,,,,,home,1.0,51607.0,1.0,0.0,,,,,
035933cf-5f74-43ee-b524-a01ba73f5156,e96853b4-904b-4540-b309-029f4ca4a335,RealEstate,UT,,0,7,-0.072,0,1,,,,,,,,,,,,,buyer,900000.0,1500000.0,12.0,In Progress
1f853109-8d86-4269-8377-320cd8ebc317,59708ea0-20ad-4665-b00b-67764112f35f,Insurance,MS,8.0,0,10,-0.038,1,1,,,,,,,,auto,3.0,465969.0,0.0,0.0,,,,,
61532f82-2556-4ecd-8661-0b77b9e8e2d6,e0ee6d47-076e-42fb-a3f2-5ced4c32bad8,Insurance,MI,,0,8,0.0464,1,1,,,,,,,,home,5.0,164946.0,0.0,0.0,,,,,
d708be94-ec44-42f6-a1c1-1a43a8ed3001,3e5e1766-d0a8-4b3a-aed6-b294bc091b36,Insurance,VT,6.0,0,7,0.1064,1,1,,,,,,,,auto,3.0,156444.0,0.0,0.0,,,,,
b3abce87-13ab-412a-98fc-cd4611ea6e16,5ee8ad88-c30a-4b65-b201-b168cdcbd787,AR,MT,38.0,0,6,0.0273,0,1,,,26837.98,27372.82,1209.0,0.0,Personal Loan,,,,,,,,,,
97818c8f-e6be-4b98-ac57-5360d583704e,513d317a-95f8-4ab5-aafd-f6553ef681bd,AR,OH,81.0,0,5,0.1135,0,1,,,30384.43,33856.43,2332.0,1.0,Mortgage Deficiency,,,,,,,,,,
f5139ef9-8eff-4d0b-9d84-6b2e5b23c0aa,2a52d4f3-333d-4e7f-9a2b-67425a15e57c,AR,WY,52.0,0,13,0.0272,0,1,,,21080.66,22639.15,1074.0,0.0,Utility Bill,,,,,,,,,,
4cb887cd-bbe8-4487-9953-d05f8434e8bb,44451184-658b-4907-a60c-fd086d2abdad,Healthcare,TN,34.0,0,4,0.1799,1,0,Cardiology,CIGNA003,,,,,,,,,,,,,,,
4532b379-159a-4c4e-894f-2d3a2e7d8b00,33257805-9def-478f-a986-cca7bf190650,Insurance,KY,11.0,0,3,-0.05,1,1,,,,,,,,health,1.0,29688.0,1.0,0.0,,,,,
f016c57a-ab6c-42d8-953f-23635256be07,b80043f1-6e02-4597-b7a6-acadd9fc773f,AR,FL,27.0,0,5,0.0345,0,1,,,22592.07,23268.62,459.0,0.0,Auto Loan,,,,,,,,,,
db8b1178-3843-4faa-b7b8-f56397218809,413e0996-b848-4ae4-add9-bfd723de2087,Insurance,ID,47.0,0,11,-0.0675,1,1,,,,,,,,health,6.0,171482.0,0.0,0.0,,,,,
d0a8da9e-057e-4a08-b2b6-e8c7ab1f29ca,3888a3b3-34da-4e1f-b74c-f0524e668bcd,Insurance,TN,50.0,0,5,0.3918,1,1,,,,,,,,life,3.0,77957.0,1.0,1.0,,,,,
35bbf14d-23b9-40a1-b50d-d039057ee4cb,b6ae6ac7-8ae6-42e9-8c1d-d81e814a1210,Healthcare,CO,12.0,0,6,0.1419,1,1,Orthopedics,KAISER008,,,,,,,,,,,,,,,
21a3bf9f-6798-43ee-8ce3-688ae4661d0d,03732752-a2b4-4620-adea-df5c897c2274,AR,KY,39.0,0,4,-0.008,0,1,,,20670.15,17892.69,202.0,0.0,Utility Bill,,,,,,,,,,
ce6da821-d987-4ab2-9be0-36dc89c889e8,c08c9a71-ed9d-46c7-90a3-0c9673096983,AR,CO,41.0,0,7,0.0407,0,1,,,38189.74,41542.52,2898.0,1.0,Medical Debt,,,,,,,,,,
a4d27d82-8708-4be8-bc14-fafb09a921ca,88c9bb9c-940f-483a-97dc-cd425258c587,Healthcare,CO,,0,0,0.0,1,0,Endocrinology,MAGELLAN010,,,,,,,,,,,,,,,
ba6387c0-203b-4fb1-8d3c-a7c02b64c8f5,8e1b979e-a925-4ef4-a680-35ffcf6120fc,RealEstate,RI,63.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,900000.0,1500000.0,1.0,In Progress
75dc4213-b0e8-41b9-877e-b40611eedaa8,6a78e0a4-7357-455a-b717-6d0d5f318f2a,Insurance,NV,82.0,0,3,-0.1193,1,1,,,,,,,,auto,4.0,34782.0,1.0,0.0,,,,,
a0bd3ef2-f84d-49e9-accb-5cff66bbcfa9,68d0e8a1-715f-42ea-be5a-fc988f1ef5b8,Insurance,AL,77.0,0,5,-0.0105,1,1,,,,,,,,home,4.0,124137.0,0.0,1.0,,,,,
a888f9fe-8976-4fc0-a737-5a1933f5900c,bc27ba1e-d54e-4107-9eeb-acbfecd14380,AR,VA,16.0,0,0,0.0,0,0,,,13961.58,13420.85,1706.0,0.0,Payday Loan,,,,,,,,,,
3035e23a-8f1d-4616-8556-08cb3b85192e,f0b96328-9964-4ede-8bec-b15a1dbc909a,Healthcare,VA,55.0,0,6,0.0038,1,1,Oncology,BCBS001,,,,,,,,,,,,,,,
20e58bda-0ecf-4094-9d55-bd567e67c47c,cfd346c6-0e3d-41f8-92b0-10e62f209a38,Healthcare,WV,63.0,0,0,0.0,1,0,Gastroenterology,BCBS001,,,,,,,,,,,,,,,
8567230f-daf9-4b69-9774-0ddf05e7f52b,24f62638-29cf-45fc-94ed-4c8d1bd93c25,RealEstate,MN,74.0,0,4,0.2274,0,1,,,,,,,,,,,,,buyer,1500000.0,5000000.0,1.0,Approved
aaab9a8d-926a-4ad0-8a10-b54703729408,ecebffba-1695-4a79-ab5d-9506378ebb05,AR,AL,13.0,0,8,0.21,0,1,,,11454.01,10059.96,2130.0,0.0,Personal Loan,,,,,,,,,,
62bf4764-7447-4057-a0a7-8e56bff99706,d7436d8b-3691-4340-94e7-be4810eb75a6,Insurance,AK,6.0,0,3,-0.3086,1,0,,,,,,,,auto,3.0,216005.0,0.0,0.0,,,,,
a7f12953-945a-4749-8535-4284b05e6edd,9af166bb-0c45-4074-b4cd-b52c7efdeddf,Healthcare,MA,36.0,0,7,-0.1093,1,1,Mental Health,CENTENE007,,,,,,,,,,,,,,,
5a19cb0e-15bb-465b-9126-30aa88680359,80ece5cd-55a2-47c1-b0a2-4b9cbf814941,AR,GA,72.0,0,4,-0.0881,0,1,,,40716.18,38994.43,2561.0,1.0,Auto Loan,,,,,,,,,,
d7b621d3-cb39-4311-9c78-4d269afdbf41,79767b9d-c0fa-4f25-acbf-fa2c72214805,RealEstate,CO,67.0,0,11,0.0382,0,1,,,,,,,,,,,,,seller,1500000.0,5000000.0,1.0,
3bd60299-6686-4b2c-8ed0-40693e7c3403,daaa54d1-453a-4090-87b2-f92af2e25cf5,Healthcare,NJ,52.0,0,7,0.1944,1,1,Orthopedics,HUMANA005,,,,,,,,,,,,,,,
1c8e8073-6a1a-477b-ad54-2b3829bb69fe,a00b2e06-cbe8-482c-85ca-53690cdd4df9,RealEstate,TX,96.0,0,4,0.1551,0,1,,,,,,,,,,,,,buyer,900000.0,1500000.0,1.0,Approved
d5711b0c-8999-4483-a1b8-0d3b717e7066,2de1454e-cc32-4f2a-809e-d60da589c114,RealEstate,SC,84.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,1500000.0,5000000.0,6.0,In Progress
2b646aa2-af4e-44d4-bf99-75e1358d4b6b,7b104444-3e79-4fdb-9bf0-2ecd550695b1,AR,WA,83.0,0,6,-0.0205,0,1,,,36306.51,32332.19,448.0,0.0,Payday Loan,,,,,,,,,,
8a23dbcb-b696-4294-ae87-aaf79e9cc981,6dc38116-33a7-4457-a729-ec4792325c66,AR,KS,,0,8,0.063,0,1,,,34752.59,33938.12,696.0,0.0,Auto Loan,,,,,,,,,,
85d904ae-4575-4369-a783-c078a0852123,0566dbef-ebe5-4f6d-9f95-deb7bbd056d6,AR,KS,,0,4,0.0354,0,0,,,5068.53,4964.81,3561.0,1.0,Credit Card,,,,,,,,,,
c7df121f-19e9-4f60-88c8-7e7cb6d4704c,3d4a87aa-581c-4a25-b16b-f21510853590,RealEstate,NC,44.0,0,7,-0.0964,0,0,,,,,,,,,,,,,buyer,900000.0,1500000.0,12.0,Not Started
c486489c-f158-48b3-94ea-ee38f271b546,5b870a58-9346-4829-b39a-ffb0e684a204,AR,NV,49.0,0,6,-0.0035,0,1,,,15801.21,14472.5,1040.0,0.0,Mortgage Deficiency,,,,,,,,,,
bf0dde4f-274c-45a2-9e87-0a707b45aaf2,18fe297b-50a6-4ec3-a919-4045050731f4,AR,TN,63.0,0,0,0.0,0,0,,,28171.99,30278.59,1246.0,0.0,Medical Debt,,,,,,,,,,
f8828774-48b3-493f-9f30-48d68c301ecd,edf0168d-2141-46b1-a00f-9b7d792e9016,Healthcare,IN,62.0,0,0,0.0,1,0,Neurology,MOLINA006,,,,,,,,,,,,,,,
2c504a2c-bc15-4514-8c4a-244446938912,a54599a9-80e9-46cc-9d95-b2fd0aaed6ed,Healthcare,MN,80.0,0,10,0.0839,1,1,Pulmonology,MAGELLAN010,,,,,,,,,,,,,,,
0a05b592-47aa-444e-b311-f95f03bfa6df,6e8d3993-5213-43dd-b00b-c5a19050786c,Healthcare,MS,60.0,0,3,-0.0121,1,0,Pulmonology,KAISER008,,,,,,,,,,,,,,,
0ec427d6-567e-4b21-a67a-1c846676ddf1,e0b84c6b-dc1f-458b-a014-502c9c4e1882,Healthcare,NC,66.0,0,6,-0.1338,1,1,Endocrinology,MOLINA006,,,,,,,,,,,,,,,
3c3734f0-3126-4f69-800d-e318accf92fc,18d9c181-653c-4adf-99dc-13fae39507de,Healthcare,AK,73.0,0,6,0.1036,1,1,Pulmonology,AETNA002,,,,,,,,,,,,,,,
c521d42c-9e6f-4e5f-81be-5e3a7170f492,50d8fdc5-02fa-45f2-8546-5048bb3769d6,AR,VA,69.0,0,7,-0.1822,0,1,,,32609.02,27794.97,1374.0,0.0,Auto Loan,,,,,,,,,,
92b3ddaf-5865-4d99-9da5-670520d41988,bb3d0881-3cc1-4823-8f7d-ff45ffc73225,AR,TN,36.0,0,8,0.0931,0,1,,,35005.31,30142.76,1325.0,0.0,Payday Loan,,,,,,,,,,
4c5cc5b5-7e7a-46dd-802e-73d24254b18d,7daefb9d-b9f2-48ec-b3d1-8427c907ec1b,Insurance,NC,45.0,0,0,0.0,1,0,,,,,,,,life,5.0,62908.0,1.0,0.0,,,,,
a49e9dfa-c35c-4bdd-bb62-571aaeae5cff,3621e18c-1c26-435b-9131-384edc672637,Insurance,WI,91.0,0,0,0.0,1,0,,,,,,,,health,6.0,546535.0,0.0,0.0,,,,,
ea442e2e-35af-486b-b1c9-ac39e4f2894c,33d18b58-051e-4295-8b2a-60d494cbc474,AR,FL,,0,11,-0.2376,0,1,,,15089.19,16550.62,2475.0,1.0,Personal Loan,,,,,,,,,,
0f4d4818-be16-4707-a714-4985954749ec,8eb99ca8-69b0-404e-a96f-b45f1a834379,RealEstate,FL,18.0,0,8,0.1645,0,1,,,,,,,,,,,,,seller,900000.0,1500000.0,24.0,
d2104a90-33e9-4fed-9bd3-c8c542028cae,c91fc819-910d-4cba-8e8f-72dfe314a5b3,Insurance,NY,37.0,0,8,0.0931,1,1,,,,,,,,health,4.0,17569.0,1.0,0.0,,,,,
395d7778-4c31-4b10-8593-023aaa9f560d,36b6e78c-97e6-498a-a7b5-25a387608dd1,RealEstate,GA,,0,0,0.0,0,0,,,,,,,,,,,,,seller,400000.0,600000.0,1.0,
7c8ecc00-9f65-4f2c-bb1b-6030c0622bb6,13a9779b-3d3e-4e0b-9930-a120869e60d9,Healthcare,CA,93.0,0,6,-0.0767,1,0,Mental Health,KAISER008,,,,,,,,,,,,,,,
0ef6e8da-941a-4780-9881-9b169ebc0b1e,bc17161e-d61a-409a-b781-6f660ba5b804,Insurance,SC,15.0,0,0,0.0,1,0,,,,,,,,home,6.0,226457.0,0.0,1.0,,,,,
b67dfb9f-5542-439b-bb3a-0fc8cebc1c00,6e1e39e0-f751-4a58-961a-16c48337121e,RealEstate,CO,90.0,0,7,0.1471,0,1,,,,,,,,,,,,,buyer,900000.0,1500000.0,3.0,Not Started
4c1cc313-6c32-4690-aabb-86ffceacf9ef,839497aa-00cf-442b-83e0-c5c44323a66c,RealEstate,CO,36.0,0,10,0.0379,0,1,,,,,,,,,,,,,buyer,600000.0,900000.0,6.0,Approved
3fe571f9-53b6-4dec-a972-1c5fe8baf855,0f54a4d8-a9dc-460a-8b55-2ec9ad28b7c9,Insurance,KY,15.0,0,0,0.0,1,0,,,,,,,,home,5.0,153784.0,0.0,0.0,,,,,
bdebb5d5-b967-4351-81c8-f2bc08d3b36b,86d888a6-9a0b-460c-9c9d-02dc612fb275,Healthcare,KS,2.0,0,0,0.0,1,0,Pulmonology,CENTENE007,,,,,,,,,,,,,,,
5027f016-6dff-40e9-8530-dd2ed9055d14,c213f7e0-a3c8-404a-977b-f057bc12150d,RealEstate,PA,54.0,0,7,-0.2727,0,0,,,,,,,,,,,,,buyer,400000.0,600000.0,12.0,Approved
ba86ed64-4041-472f-b4e0-3cbb6167be19,8de192fb-3586-4ece-a055-24d52ba3d3ce,RealEstate,AZ,20.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,100000.0,250000.0,12.0,Not Started
